final_attribute_id,member_attribute_id,member_label,is_representative,member_rank,member_source_count,member_quality_score
attr_personality_traits__learn_things_slowly__d8a5c0e0d1,attr_personality_traits__learn_things_slowly__d8a5c0e0d1,Learn things slowly.,true,0,1,96
attr_personality_traits__learning_love_of__75553b4f84,attr_personality_traits__learning_love_of__75553b4f84,"Learning, Love of",true,0,1,98
attr_personality_traits__leave_a_mess_in_my_room__306e3837d9,attr_personality_traits__leave_a_mess_in_my_room__306e3837d9,Leave a mess in my room.,true,0,1,96
attr_personality_traits__leave_my_belongings_around__2891907cb7,attr_personality_traits__leave_my_belongings_around__2891907cb7,Leave my belongings around.,true,0,1,96
attr_personality_traits__leave_my_work_undone__cb243d14f5,attr_personality_traits__leave_my_work_undone__cb243d14f5,Leave my work undone.,true,0,1,96
attr_personality_traits__leave_things_unfinished__93299e7207,attr_personality_traits__leave_things_unfinished__93299e7207,Leave things unfinished.,true,0,1,96
attr_personality_traits__let_bygones_be_bygones__cf5f92f7e9,attr_personality_traits__let_bygones_be_bygones__cf5f92f7e9,Let bygones be bygones.,true,0,1,96
attr_personality_traits__let_my_attention_wander_off__63903f916f,attr_personality_traits__let_my_attention_wander_off__63903f916f,Let my attention wander off.,true,0,1,96
merged_attr_ae102cad3f4f,attr_personality_traits__let_myself_be_directed_by_others__2ed3ff3558,Let myself be directed by others.,true,0,1,96
merged_attr_ae102cad3f4f,attr_personality_traits__let_myself_be_influenced_by_others__f2a2063c64,Let myself be influenced by others.,false,1,1,96
attr_personality_traits__let_myself_be_pushed_around__eeb09fc9cc,attr_personality_traits__let_myself_be_pushed_around__eeb09fc9cc,Let myself be pushed around.,true,0,1,96
attr_personality_traits__let_myself_be_taken_over_by_urges_to_spend_or_eat_too__9ac9f45616,attr_personality_traits__let_myself_be_taken_over_by_urges_to_spend_or_eat_too__9ac9f45616,Let myself be taken over by urges to spend or eat too much.,true,0,1,96
attr_personality_traits__let_myself_be_talked_into_doing_things__8ccec4188d,attr_personality_traits__let_myself_be_talked_into_doing_things__8ccec4188d,Let myself be talked into doing things.,true,0,1,96
attr_personality_traits__let_myself_be_used__5a5553040b,attr_personality_traits__let_myself_be_used__5a5553040b,Let myself be used.,true,0,1,96
attr_personality_traits__let_myself_go__4e852475c3,attr_personality_traits__let_myself_go__4e852475c3,Let myself go.,true,0,1,96
attr_personality_traits__let_nothing_escape_my_eye__8b94da9813,attr_personality_traits__let_nothing_escape_my_eye__8b94da9813,Let nothing escape my eye.,true,0,1,96
merged_attr_230805af8bb6,attr_personality_traits__let_other_people_take_the_credit_for_my_work__2388caf689,Let other people take the credit for my work.,false,0,1,96
merged_attr_230805af8bb6,attr_personality_traits__let_others_have_the_credit__9439fad587,Let others have the credit.,true,1,1,96
attr_personality_traits__let_others_determine_my_choices__a796f74e07,attr_personality_traits__let_others_determine_my_choices__a796f74e07,Let others determine my choices.,true,0,1,96
attr_personality_traits__let_others_do_the_work__65aa005f7b,attr_personality_traits__let_others_do_the_work__65aa005f7b,Let others do the work.,true,0,1,96
attr_personality_traits__let_others_do_their_own_thing__e84d41857c,attr_personality_traits__let_others_do_their_own_thing__e84d41857c,Let others do their own thing.,true,0,1,96
attr_personality_traits__let_others_down__2141e01438,attr_personality_traits__let_others_down__2141e01438,Let others down.,true,0,1,96
attr_personality_traits__let_others_finish_what_they_are_saying__aa24673a8e,attr_personality_traits__let_others_finish_what_they_are_saying__aa24673a8e,Let others finish what they are saying.,true,0,1,96
attr_personality_traits__let_others_make_the_decisions__101f4f74b1,attr_personality_traits__let_others_make_the_decisions__101f4f74b1,Let others make the decisions.,true,0,1,96
attr_personality_traits__let_others_take_advantage_of_me__ecfb7a2438,attr_personality_traits__let_others_take_advantage_of_me__ecfb7a2438,Let others take advantage of me.,true,0,1,96
attr_personality_traits__let_people_pull_my_leg__24283826e8,attr_personality_traits__let_people_pull_my_leg__24283826e8,Let people pull my leg.,true,0,1,96
attr_personality_traits__let_people_push_me_around_to_help_them_feel_important__e972eae05a,attr_personality_traits__let_people_push_me_around_to_help_them_feel_important__e972eae05a,Let people push me around to help them feel important.,true,0,1,96
attr_personality_traits__let_things_get_out_of_hand__c6a7e2a058,attr_personality_traits__let_things_get_out_of_hand__c6a7e2a058,Let things get out of hand.,true,0,1,96
attr_personality_traits__let_things_go__a3a156f9bf,attr_personality_traits__let_things_go__a3a156f9bf,Let things go.,true,0,1,96
attr_personality_traits__let_things_just_happen_to_me__0cb4467451,attr_personality_traits__let_things_just_happen_to_me__0cb4467451,Let things just happen to me.,true,0,1,96
attr_personality_traits__let_things_proceed_at_their_own_pace__49a26b016e,attr_personality_traits__let_things_proceed_at_their_own_pace__49a26b016e,Let things proceed at their own pace .,true,0,1,96
attr_personality_traits__liberalism__fdade59602,attr_personality_traits__liberalism__fdade59602,Liberalism,true,0,2,98
attr_personality_traits__lie_cheat_and_steal__4ad1e83e98,attr_personality_traits__lie_cheat_and_steal__4ad1e83e98,"Lie, cheat, and steal.",true,0,1,96
attr_personality_traits__lie_to_get_myself_out_of_trouble__a43bf448cc,attr_personality_traits__lie_to_get_myself_out_of_trouble__a43bf448cc,Lie to get myself out of trouble.,true,0,1,96
attr_personality_traits__like_a_leisurely_lifestyle__80b8b42e87,attr_personality_traits__like_a_leisurely_lifestyle__80b8b42e87,Like a leisurely lifestyle.,true,0,1,96
attr_personality_traits__like_a_lot_of_luxury_in_my_life__b28db2828c,attr_personality_traits__like_a_lot_of_luxury_in_my_life__b28db2828c,Like a lot of luxury in my life.,true,0,1,96
attr_personality_traits__like_being_the_authority_who_has_everyone_s_attention__e6b7144577,attr_personality_traits__like_being_the_authority_who_has_everyone_s_attention__e6b7144577,Like being the authority who has everyone's attention.,true,0,1,96
attr_personality_traits__like_being_the_center_of_attention_at_a_party_or_a_soc__6c6f8808e0,attr_personality_traits__like_being_the_center_of_attention_at_a_party_or_a_soc__6c6f8808e0,Like being the center of attention at a party or a social meeting.,true,0,1,96
attr_personality_traits__like_being_well_dressed_at_all_times__4798985c5c,attr_personality_traits__like_being_well_dressed_at_all_times__4798985c5c,Like being well-dressed at all times.,true,0,1,96
attr_personality_traits__like_bland_food__32e24c3615,attr_personality_traits__like_bland_food__32e24c3615,Like bland food.,true,0,1,96
attr_personality_traits__like_displaying_my_physical_abilities_even_though_this__89490ac16f,attr_personality_traits__like_displaying_my_physical_abilities_even_though_this__89490ac16f,Like displaying my physical abilities even though this may involve danger.,true,0,1,96
attr_personality_traits__like_hard_jobs_better_than_easy_ones__42479024a9,attr_personality_traits__like_hard_jobs_better_than_easy_ones__42479024a9,Like hard jobs better than easy ones.,true,0,1,96
attr_personality_traits__like_harmony_in_my_life__90e017cdde,attr_personality_traits__like_harmony_in_my_life__90e017cdde,Like harmony in my life.,true,0,1,96
attr_personality_traits__like_having_authority_over_others__f8c87fd650,attr_personality_traits__like_having_authority_over_others__f8c87fd650,Like having authority over others.,true,0,1,96
attr_personality_traits__like_having_secrets__ac4634aa45,attr_personality_traits__like_having_secrets__ac4634aa45,Like having secrets.,true,0,1,96
attr_personality_traits__like_hearing_views_that_differ_from_my_own__5cf8b857e2,attr_personality_traits__like_hearing_views_that_differ_from_my_own__5cf8b857e2,Like hearing views that differ from my own.,true,0,1,96
attr_personality_traits__like_it_when_strangers_find_me_sexually_appealing__7337a05f8d,attr_personality_traits__like_it_when_strangers_find_me_sexually_appealing__7337a05f8d,Like it when strangers find me sexually appealing.,true,0,1,96
attr_personality_traits__like_learning_about_the_achievements_and_creations_of__d32b787139,attr_personality_traits__like_learning_about_the_achievements_and_creations_of__d32b787139,Like learning about the achievements and creations of great men and women from history.,true,0,1,96
attr_personality_traits__like_making_sexual_advances__54a4b7341c,attr_personality_traits__like_making_sexual_advances__54a4b7341c,Like making sexual advances.,true,0,1,96
attr_personality_traits__like_movies_and_books_about_mysteries__5384d0734a,attr_personality_traits__like_movies_and_books_about_mysteries__5384d0734a,Like movies and books about mysteries.,true,0,1,96
attr_personality_traits__like_music__2ab7e1fc8e,attr_personality_traits__like_music__2ab7e1fc8e,Like music.,true,0,1,96
attr_personality_traits__like_order__36bb2a4931,attr_personality_traits__like_order__36bb2a4931,Like order.,true,0,1,96
attr_personality_traits__like_people_to_notice_me__e9624ccd5e,attr_personality_traits__like_people_to_notice_me__e9624ccd5e,Like people to notice me.,true,0,1,96
attr_personality_traits__like_taking_risks__e84bbc3c5c,attr_personality_traits__like_taking_risks__e84bbc3c5c,Like taking risks.,true,0,1,96
attr_personality_traits__like_the_feeling_i_get_when_an_airplane_experiences_ro__82cd27f27f,attr_personality_traits__like_the_feeling_i_get_when_an_airplane_experiences_ro__82cd27f27f,Like the feeling I get when an airplane experiences rough turbulence.,true,0,1,96
attr_personality_traits__like_the_feeling_of_being_startled_or_shocked__d7554cb7c7,attr_personality_traits__like_the_feeling_of_being_startled_or_shocked__d7554cb7c7,Like the feeling of being startled or shocked.,true,0,1,96
attr_personality_traits__like_things_plain_and_simple__3de7f62534,attr_personality_traits__like_things_plain_and_simple__3de7f62534,Like things plain and simple.,true,0,1,96
attr_personality_traits__like_to_act_on_a_whim__f55e9488dc,attr_personality_traits__like_to_act_on_a_whim__f55e9488dc,Like to act on a whim.,true,0,1,96
attr_personality_traits__like_to_add_competitive_features_to_all_activities__0aafec9f29,attr_personality_traits__like_to_add_competitive_features_to_all_activities__0aafec9f29,Like to add competitive features to all activities.,true,0,1,96
attr_personality_traits__like_to_amuse_others__4ba9a73065,attr_personality_traits__like_to_amuse_others__4ba9a73065,Like to amuse others.,true,0,1,96
attr_personality_traits__like_to_apologize_after_an_argument__73e2e2fedb,attr_personality_traits__like_to_apologize_after_an_argument__73e2e2fedb,Like to apologize after an argument.,true,0,1,96
attr_personality_traits__like_to_attend_ceremonies__2224b039fd,attr_personality_traits__like_to_attend_ceremonies__2224b039fd,Like to attend ceremonies.,true,0,1,96
attr_personality_traits__like_to_attract_attention__ecb317c8d4,attr_personality_traits__like_to_attract_attention__ecb317c8d4,Like to attract attention.,true,0,1,96
merged_attr_775c9b2f61e4,attr_personality_traits__like_to_be_alone__806afa98e3,Like to be alone.,true,0,1,96
merged_attr_775c9b2f61e4,attr_personality_traits__prefer_to_be_alone__ce3032394f,Prefer to be alone.,false,1,1,96
attr_personality_traits__like_to_be_around_children__af815ee38c,attr_personality_traits__like_to_be_around_children__af815ee38c,Like to be around children.,true,0,1,96
attr_personality_traits__like_to_be_of_service_to_others__7dbedd9269,attr_personality_traits__like_to_be_of_service_to_others__7dbedd9269,Like to be of service to others.,true,0,1,96
attr_personality_traits__like_to_be_thought_of_as_a_normal_kind_of_person__fbabcc91bc,attr_personality_traits__like_to_be_thought_of_as_a_normal_kind_of_person__fbabcc91bc,Like to be thought of as a normal kind of person.,true,0,1,96
attr_personality_traits__like_to_be_viewed_as_proper_and_conventional__edb9fdc5df,attr_personality_traits__like_to_be_viewed_as_proper_and_conventional__edb9fdc5df,Like to be viewed as proper and conventional.,true,0,1,96
attr_personality_traits__like_to_be_well_prepared__68d4b63366,attr_personality_traits__like_to_be_well_prepared__68d4b63366,Like to be well prepared.,true,0,1,96
attr_personality_traits__like_to_begin_new_things__62af84f1db,attr_personality_traits__like_to_begin_new_things__62af84f1db,Like to begin new things.,true,0,1,96
attr_personality_traits__like_to_behave_spontaneously__63ea4d1a37,attr_personality_traits__like_to_behave_spontaneously__63ea4d1a37,Like to behave spontaneously.,true,0,1,96
attr_personality_traits__like_to_collect_information_about_things_cars_birds_nu__ce9834985f,attr_personality_traits__like_to_collect_information_about_things_cars_birds_nu__ce9834985f,"Like to collect information about things (cars, birds,numbers).",true,0,1,96
attr_personality_traits__like_to_color_or_style_my_hair_in_unconventional_ways__82954a10a4,attr_personality_traits__like_to_color_or_style_my_hair_in_unconventional_ways__82954a10a4,Like to color or style my hair in unconventional ways.,true,0,1,96
attr_personality_traits__like_to_compete_and_do_everything_i_can_to_win__72b4c89427,attr_personality_traits__like_to_compete_and_do_everything_i_can_to_win__72b4c89427,Like to compete and do everything I can to win.,true,0,1,96
attr_personality_traits__like_to_dispense_with_formalities__a8eb0f14ea,attr_personality_traits__like_to_dispense_with_formalities__a8eb0f14ea,Like to dispense with formalities.,true,0,1,96
attr_personality_traits__like_to_do_frightening_things__f213a12fa7,attr_personality_traits__like_to_do_frightening_things__f213a12fa7,Like to do frightening things.,true,0,1,96
merged_attr_a9ff230247c6,attr_personality_traits__like_to_do_things_for_others__f2497f8f30,Like to do things for others.,false,0,1,96
merged_attr_a9ff230247c6,attr_personality_traits__like_to_help_others__3dba79ebe3,Like to help others.,true,1,1,96
merged_attr_a9ff230247c6,attr_personality_traits__love_to_help_others__2a11c9b6ef,Love to help others.,false,2,1,96
attr_personality_traits__like_to_dress_differently_than_everyone_else__2457452659,attr_personality_traits__like_to_dress_differently_than_everyone_else__2457452659,Like to dress differently than everyone else.,true,0,1,96
attr_personality_traits__like_to_dress_up_formally__3e9e2d1b06,attr_personality_traits__like_to_dress_up_formally__3e9e2d1b06,Like to dress up formally.,true,0,1,96
