edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0008742,subcat::worldview_beliefs_and_attitudes::social_and_institutional_trust,attr_worldview_beliefs_and_attitu__would_trust_the_courts__48b95e74fa,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008743,subcat::worldview_beliefs_and_attitudes::sociodemographic_attitudes,attr_worldview_beliefs_and_attitu__do_you_feel_comfortable_using_digital_government_servi__1388e631ad,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008744,subcat::worldview_beliefs_and_attitudes::sociodemographic_attitudes,attr_worldview_beliefs_and_attitu__how_serious_of_a_threat_is_climate_change__c75b335d5e,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008745,subcat::worldview_beliefs_and_attitudes::sociodemographic_attitudes,attr_worldview_beliefs_and_attitu__should_taxes_be_increased_to_improve_public_services__c93da71871,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008746,subcat::worldview_beliefs_and_attitudes::sociodemographic_attitudes,attr_worldview_beliefs_and_attitu__would_you_be_willing_to_pay_higher_taxes_to_protect_th__0e541643c3,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008747,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__of_children__2858137e9b,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008748,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__1st_argument_against_abortion__9b36b4ceb0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008749,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__1st_argument_for_abortion__2e27e0a2c3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008750,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__2nd_argument_against_abortion__faaf476718,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008751,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__2nd_argument_for_abortion__87d4f53c87,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008752,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__2nd_highest_priority_for_america__c8934a0b60,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008753,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__3rd_argument_against_abortion__72e118ec20,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008754,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__3rd_argument_for_abortion__87077a0c4b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008755,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__a_spiritual_life_involving_mind_not_body__de5b87cae8,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008756,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__abortion_if_woman_wants_for_any_reason__4c378fdd3f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008757,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__abortion_if_woman_wants_for_any_reason_grid_on_web__17f80311fd,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008758,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__accept_a_reduction_in_the_size_of_protected_nature_are__cca787aded,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008759,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__accept_cut_in_living_stnds_to_help_envir__b93b502487,contains_attribute,schema_edge,0.269,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008760,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__afterlife_contrast_better_or_lacking__f018542b43,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008761,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__afterlife_contrast_peaceful_or_action__afdb5e26f8,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008762,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__afterlife_contrast_shadows_or_full__2aeeb1f87b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008763,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__afterlife_contrast_spiritual_or_sensual__974bffb3f0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008764,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__aim_of_art__cc18670f2e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008765,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_children_attend_pub_elem_and_hi_school__dec5785e13,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008766,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_in_all_do_you_favor_or_oppose_the_use_of_animals_i__8e29a3a45e,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008767,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_man_made_chems_cause_cancer__33fc60b8fc,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008768,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_of_the_greatest_advances_for_humanity_have_come_fr__641b7356c9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008769,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_pesticides_cause_cancer__398c8b99db,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008770,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__all_will_die_if_exposed_to_radioact__d35418676d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008771,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__almost_everything_we_do_harms_envir__5fbffdc7ff,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008772,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__amer_needs_econ_grwth_to_protect_envir__eb02a08248,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008773,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__amerca_should_limit_immigration_to_protect_way_of_life__0dfb2899f5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008774,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__america_benefits_from_being_a_member_of_nafta__b5311ee381,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008775,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__america_should_exclude_illegal_immigrants__b328c5770f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008776,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__america_should_follow_its_own_interests__31824a5ef9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008777,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__america_should_limit_the_import__38ee808e10,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008778,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__american_doing_enough_to_protect_environment__1c39ba6ab0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008779,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__amount_of_tax_on_business_and_industry__6dd3a35597,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008780,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__antibiotics_kill_bacteria_not_viruses__f5ebc9c292,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008781,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__any_other_group_tries_to_solve_problems__84b79f67e6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008782,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__are_immigrants_demanding_too_many_rights__3996f13b68,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008783,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__astrology_has_some_scientific_truth__e13596953c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008784,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__astrology_is_scientific__0216b6e019,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0008785,subcat::worldview_beliefs_and_attitudes::worldview_beliefs_and_attitudes,attr_worldview_beliefs_and_attitu__at_times_i_think_i_am_no_good_at_all__8a0c210f17,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
