mapping_candidate_id,extended_candidate_id,extended_source,extended_label,extended_category,canonical_attribute_id,canonical_label,canonical_category,heuristic_score,proposed_mapping_weight,weight_basis,shared_token_count,llm_status
map_deeppersona_auto_extract_professional_dp_prof_meetin__attr_domain_specific_overlays_diet_type_1a62114e65,deeppersona_auto_extract__professional_dp_prof_meeting_types__fde1585552,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Meeting Types,Domain-Specific Overlays,attr_domain_specific_overlays__diet_type__1a62114e65,Diet type,Domain-Specific Overlays,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_expressiveness_255,deeppersona_auto_extract__cognition_dp_cog_emotional_engagement__6ffcdd0f8c,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Emotional Engagement,Personality Traits,attr_personality_traits__emotional_expressiveness__2552f62ae5,Emotional expressiveness,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_expressiveness_255,deeppersona_auto_extract__cognition_dp_cog_emotional_perception__6ec004c0dd,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Emotional Perception,Personality Traits,attr_personality_traits__emotional_expressiveness__2552f62ae5,Emotional expressiveness,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_education_dp_edu_educationa__attr_cognitive_and_capability_pro_educational_attain,deeppersona_auto_extract__education_dp_edu_educational_objectives__78fd1f4b67,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Educational Objectives,Cognitive & Capability Profile,attr_cognitive_and_capability_pro__educational_attainment__25aa51099e,Educational attainment,Cognitive & Capability Profile,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_relationships_dp_rel_relati__attr_social_identity_relationship_relationship_histo,deeppersona_auto_extract__relationships_dp_rel_relationshippreferences__276ff7875a,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Relationship Preferences,"Social Identity, Relationships & Community",attr_social_identity_relationship__relationship_history__38b2b4d3b0,Relationship history,"Social Identity, Relationships & Community",0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_familyact__attr_behavioral_patterns_and_pref_payment_preference,deeppersona_auto_extract__lifestyle_dp_life_familyactivitypreference__b5e841d794,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Family Activity Preference,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__payment_preference__7c1cffaa89,Payment preference,Behavioral Patterns & Preferences,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_professional_dp_prof_busine__attr_domain_specific_overlays_diet_type_1a62114e65,deeppersona_auto_extract__professional_dp_prof_business_type__2173debeae,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Business Type,Domain-Specific Overlays,attr_domain_specific_overlays__diet_type__1a62114e65,Diet type,Domain-Specific Overlays,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_digital_m__attr_behavioral_patterns_and_pref_modality_preferenc,deeppersona_auto_extract__lifestyle_dp_life_digital_media_preferences__b07a02dd4e,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Digital Media Preferences,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__modality_preference__d6742aa47c,Modality preference,Behavioral Patterns & Preferences,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_social_and__attr_personality_traits_science_interest_c5a0901d99,deeppersona_auto_extract__cognition_dp_cog_social_and_cultural_interest__e1e7affc1f,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Social and Cultural Interest,Personality Traits,attr_personality_traits__science_interest__c5a0901d99,Science Interest,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_gaming_exp__attr_personality_traits_am_open_to_new_experiences_9,deeppersona_auto_extract__cognition_dp_cog_gaming_experience__99050fce15,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Gaming Experience,Personality Traits,attr_personality_traits__am_open_to_new_experiences__932dca01ed,Am open to new experiences.,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_hobbies_d__attr_behavioral_patterns_and_pref_hobby_intensity_4c,deeppersona_auto_extract__lifestyle_dp_life_hobbies__de76d1ab37,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Hobbies,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__hobby_intensity__4c68863806,Hobby intensity,Behavioral Patterns & Preferences,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_personal__attr_behavioral_patterns_and_pref_modality_preferenc,deeppersona_auto_extract__lifestyle_dp_life_personal_care_preferences__ab01d6a5f1,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Personal Care Preferences,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__modality_preference__d6742aa47c,Modality preference,Behavioral Patterns & Preferences,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_professional_dp_prof_indust__attr_domain_specific_overlays_diet_type_1a62114e65,deeppersona_auto_extract__professional_dp_prof_industry_type__b2797e8872,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Industry Type,Domain-Specific Overlays,attr_domain_specific_overlays__diet_type__1a62114e65,Diet type,Domain-Specific Overlays,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_content_f__attr_behavioral_patterns_and_pref_payment_preference,deeppersona_auto_extract__lifestyle_dp_life_content_format_preferences__5937febaf4,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Content Format Preferences,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__payment_preference__7c1cffaa89,Payment preference,Behavioral Patterns & Preferences,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_past_exper__attr_personality_traits_openness_to_experience_87926,deeppersona_auto_extract__cognition_dp_cog_past_experience_impact__408ef337ab,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Past Experience Impact,Personality Traits,attr_personality_traits__openness_to_experience__8792618368,Openness to Experience,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_dislike_eb__attr_personality_traits_dislike_myself_e1ff064b6a,deeppersona_auto_extract__cognition_dp_cog_dislike__eba31e2ce7,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Dislike,Personality Traits,attr_personality_traits__dislike_myself__e1ff064b6a,Dislike myself.,Personality Traits,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_professional_dp_prof_meetin__attr_domain_specific_overlays_diet_type_1a62114e65,deeppersona_auto_extract__professional_dp_prof_meeting_types__f91eb9efb3,DeepPersona auto-extracted local proposal (proposed_new_dimensions_ATTRLEVEL.json),Meeting Types,Domain-Specific Overlays,attr_domain_specific_overlays__diet_type__1a62114e65,Diet type,Domain-Specific Overlays,0.6364,0.6022,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_volatility_9e3994d,deeppersona_auto_extract__cognition_dp_cog_emotional_connections__8b43488755,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Connections,Personality Traits,attr_personality_traits__emotional_volatility__9e3994dd93,Emotional Volatility,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_detachment_a9263fa,deeppersona_auto_extract__cognition_dp_cog_emotional_connections__8b43488755,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Connections,Personality Traits,attr_personality_traits__emotional_detachment__a9263fa0af,Emotional Detachment,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_relationships_dp_rel_classr__attr_personality_traits_impression_management_90afa1,deeppersona_auto_extract__relationships_dp_rel_classroom_management__7637c50ef6,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Classroom Management,Personality Traits,attr_personality_traits__impression_management__90afa13788,Impression-management,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_relationships_dp_rel_emotio__attr_personality_traits_emotional_stability_f2fceb3e,deeppersona_auto_extract__relationships_dp_rel_emotional_intelligence__fe231cbb83,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Intelligence,Personality Traits,attr_personality_traits__emotional_stability__f2fceb3e40,Emotional Stability,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_detachment_a9263fa,deeppersona_auto_extract__cognition_dp_cog_emotional_orientation__e3267e6e8b,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Orientation,Personality Traits,attr_personality_traits__emotional_detachment__a9263fa0af,Emotional Detachment,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_lifestyle_dp_life_relocatio__attr_behavioral_patterns_and_pref_modality_preferenc,deeppersona_auto_extract__lifestyle_dp_life_relocation_preferences__03d4f0a0d3,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Relocation Preferences,Behavioral Patterns & Preferences,attr_behavioral_patterns_and_pref__modality_preference__d6742aa47c,Modality preference,Behavioral Patterns & Preferences,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_volatility_9e3994d,deeppersona_auto_extract__cognition_dp_cog_emotional_disposition__21d6c63a4c,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Disposition,Personality Traits,attr_personality_traits__emotional_volatility__9e3994dd93,Emotional Volatility,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_emotional__attr_personality_traits_emotional_detachment_a9263fa,deeppersona_auto_extract__cognition_dp_cog_emotional_disposition__21d6c63a4c,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Emotional Disposition,Personality Traits,attr_personality_traits__emotional_detachment__a9263fa0af,Emotional Detachment,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cognition_dp_cog_bonding_an__attr_personality_traits_insecure_attachment_8b7f862c,deeppersona_auto_extract__cognition_dp_cog_bonding_and_attachment__530cd073d9,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Bonding and Attachment,Personality Traits,attr_personality_traits__insecure_attachment__8b7f862ca7,Insecure Attachment,Personality Traits,0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
map_deeppersona_auto_extract_cultural_dp_cult_cultural_p__attr_social_identity_relationship_cultural_backgroun,deeppersona_auto_extract__cultural_dp_cult_cultural_participation__3ecdc2f825,DeepPersona auto-extracted local proposal (proposed_ATTR_sourced.json),Cultural Participation,"Social Identity, Relationships & Community",attr_social_identity_relationship__cultural_background__55d802d100,Cultural Background,"Social Identity, Relationships & Community",0.6341,0.6015,candidate-to-canonical mapping similarity; replace with LLM confidence after adjudication,1,needs_llm_mapping_adjudication
